Src ID,Dst ID
0,6
0,1
0,51
0,60
0,77
0,90
0,78
1,15
1,16
1,6
1,36
1,56
1,59
1,90
2,14
2,15
2,6
2,7
2,3
2,48
2,37
2,55
2,56
3,9
3,10
3,6
3,7
3,48
3,33
3,51
3,52
4,10
4,11
4,7
4,8
4,5
4,49
4,34
4,52
4,53
5,13
5,14
5,7
5,8
5,38
5,49
5,54
5,55
6,7
6,48
6,51
6,56
6,90
7,8
7,48
7,49
7,52
7,55
8,28
8,29
8,49
8,53
8,54
8,110
9,10
9,33
9,51
9,77
10,11
10,33
10,34
10,52
11,29
11,34
11,62
11,53
11,91
12,13
12,28
12,39
12,64
12,103
12,109
13,14
13,28
13,38
13,39
13,54
14,15
14,38
14,37
14,55
15,16
15,36
15,37
15,56
16,17
16,27
16,35
16,36
16,59
17,18
17,27
17,40
17,35
17,58
18,19
18,42
18,40
18,58
19,30
19,20
19,42
19,41
19,57
19,58
20,30
20,46
20,47
20,41
20,57
20,58
21,22
21,23
21,47
21,44
21,61
21,57
22,25
22,26
22,44
22,45
22,61
22,57
23,46
23,47
23,61
23,68
24,61
24,75
24,71
25,26
25,45
25,61
25,59
25,87
25,83
26,27
26,31
26,50
26,45
26,57
26,59
27,31
27,50
27,35
27,58
27,59
28,29
28,39
28,64
28,54
28,110
29,62
29,53
29,91
29,110
30,31
30,43
30,41
30,57
30,58
31,50
31,43
31,57
31,58
32,64
32,94
32,104
33,51
33,52
34,52
34,53
35,58
35,59
36,56
36,59
37,55
37,56
38,54
38,55
39,64
39,54
40,58
41,58
42,58
43,57
43,58
44,61
44,57
45,61
45,57
45,59
46,47
46,57
47,61
47,57
48,51
48,52
49,52
49,53
49,55
50,58
50,59
51,77
51,90
51,78
53,91
53,110
56,90
59,60
59,84
59,88
59,89
59,90
59,82
59,83
60,84
60,85
60,88
60,89
60,75
60,76
60,77
60,90
60,78
60,79
60,80
60,81
60,86
60,82
60,83
61,66
61,87
61,69
61,70
61,68
61,75
61,71
61,73
61,74
62,92
62,96
62,97
62,98
62,91
62,110
63,92
63,94
63,95
63,96
64,99
64,100
64,101
64,102
64,103
64,104
64,105
64,110
65,103
65,106
65,107
65,109
65,108
66,67
66,69
66,70
66,68
66,71
67,72
68,67
68,69
69,70
70,73
71,72
73,74
75,87
75,76
75,86
76,77
77,78
79,80
80,85
80,81
81,85
81,82
82,86
82,83
83,84
83,87
86,87
88,84
88,89
89,90
91,92
92,93
93,94
95,96
96,92
96,97
97,98
98,99
98,110
99,100
99,110
100,101
101,102
101,105
102,103
103,104
103,109
106,103
106,107
107,108
108,109
