Src ID,Dst ID
0,34
0,1
0,58
0,59
0,66
1,59
1,66
1,82
1,83
2,34
2,3
2,41
2,62
2,66
3,4
3,41
3,42
3,66
4,5
4,42
4,43
4,66
5,6
5,43
5,57
5,66
6,7
6,44
6,57
6,65
6,66
7,8
7,44
7,61
7,65
7,66
8,61
8,66
8,71
9,10
9,56
9,68
9,73
10,11
10,55
10,56
10,68
11,12
11,55
11,54
11,68
12,13
12,54
12,68
12,69
12,75
13,14
13,60
13,69
13,75
13,76
14,15
14,40
14,60
14,69
15,16
15,39
15,40
15,69
16,17
16,38
16,39
16,69
17,18
17,37
17,38
17,69
18,19
18,37
18,36
18,69
19,20
19,53
19,36
19,69
20,21
20,32
20,53
20,35
20,69
21,22
21,32
21,45
21,35
21,67
21,69
22,23
22,45
22,46
22,67
22,69
23,24
23,46
23,48
23,67
23,69
24,25
24,47
24,48
24,67
24,69
25,47
25,67
25,68
25,69
25,78
25,79
26,27
26,52
26,66
26,67
26,84
26,85
27,28
27,51
27,52
27,66
27,67
28,29
28,50
28,51
28,66
28,67
29,30
29,49
29,50
29,66
29,67
30,49
30,66
30,67
30,70
31,33
31,67
31,82
31,85
32,33
32,35
32,67
33,67
34,58
34,62
34,66
35,67
35,69
36,69
37,69
38,69
39,69
40,69
41,66
42,66
43,66
44,65
44,66
45,67
45,69
46,67
46,69
47,67
47,69
48,67
48,69
49,66
49,67
50,66
50,67
51,66
51,67
52,66
52,67
53,69
54,68
55,68
56,68
57,65
57,66
58,66
59,66
60,69
61,66
63,66
63,67
63,68
63,70
63,71
63,72
63,73
63,74
64,66
64,82
64,84
64,85
66,70
66,82
66,83
66,84
66,71
67,68
67,70
67,78
67,79
67,82
67,84
67,74
67,85
67,77
68,69
68,78
68,79
68,80
68,81
68,73
68,74
68,75
68,76
68,77
69,79
69,80
69,81
69,75
69,76
70,71
71,72
72,73
73,74
76,75
76,77
77,78
78,79
81,80
81,77
82,83
82,85
83,84
84,85
