Src ID,Dst ID
0,13
0,16
0,49
0,21
0,22
1,2
1,13
1,16
1,22
2,13
2,16
2,48
3,4
3,11
3,38
4,5
4,11
5,11
5,38
5,37
6,7
6,12
6,16
6,46
6,47
7,12
7,16
7,48
8,9
8,19
8,17
8,28
8,29
9,19
9,17
9,30
10,16
10,43
10,45
10,42
10,44
11,38
12,16
12,46
12,47
12,48
13,16
13,49
13,22
13,48
14,16
14,23
14,24
14,25
14,26
15,16
15,36
15,33
15,35
15,34
16,17
16,18
16,20
16,39
16,40
16,41
16,43
16,46
16,47
16,49
16,52
16,53
16,21
16,54
16,55
16,56
16,57
16,58
16,59
16,60
16,61
16,62
16,63
16,27
16,64
16,22
16,23
16,36
16,45
16,24
16,25
16,26
16,33
16,35
16,38
16,42
16,44
16,48
16,51
16,34
16,37
17,19
17,18
17,50
17,53
17,54
17,55
17,56
17,27
17,65
17,28
17,29
17,33
17,30
17,31
17,32
18,53
18,54
18,55
18,56
18,61
18,62
18,64
19,28
19,29
19,30
20,21
20,23
20,24
23,27
23,24
24,25
25,26
26,27
26,23
27,28
28,29
29,30
30,31
31,32
32,36
32,33
33,36
33,34
34,35
35,36
35,37
36,37
37,38
38,39
39,41
40,39
41,45
41,42
42,43
42,45
43,44
44,46
44,45
45,46
46,47
47,48
49,48
50,32
53,54
54,55
56,55
56,57
57,58
58,59
59,60
60,63
61,62
61,63
63,56
