Src ID,Dst ID
0,23
0,19
0,1
0,62
0,41
0,82
1,18
1,19
1,2
1,48
1,41
1,81
2,18
2,20
2,3
2,48
2,50
2,83
3,21
3,20
3,4
3,50
3,51
3,84
4,21
4,22
4,33
4,51
4,52
4,70
5,6
5,7
5,27
5,28
5,38
5,37
5,55
5,56
5,87
6,7
6,38
6,32
6,56
6,57
6,87
6,75
7,8
7,38
7,40
7,56
7,59
7,75
7,76
8,9
8,40
8,32
8,58
8,59
8,75
9,10
9,32
9,31
9,58
9,60
9,74
10,11
10,30
10,31
10,46
10,60
10,73
11,12
11,30
11,45
11,46
11,72
12,13
12,26
12,44
12,45
12,72
13,14
13,16
13,25
13,26
13,43
13,44
13,78
14,15
14,16
14,17
14,25
14,19
14,42
14,43
14,78
14,79
14,80
15,17
15,18
15,19
15,42
15,49
15,80
15,81
16,24
16,25
16,43
16,61
16,79
17,23
17,24
17,19
17,63
17,42
17,79
17,82
18,48
18,49
18,81
18,83
19,42
19,41
19,81
19,82
20,50
20,83
20,84
20,88
20,89
21,29
21,51
21,54
21,84
21,86
21,70
21,88
21,89
21,90
22,28
22,33
22,35
22,29
22,52
22,53
22,85
22,86
22,70
22,71
23,24
23,63
23,62
23,82
24,63
24,61
24,79
25,43
25,78
25,80
26,30
26,44
26,47
26,78
26,72
27,28
27,37
27,55
27,69
27,86
27,87
27,100
28,35
28,37
28,29
28,53
28,55
28,85
28,86
29,35
29,53
29,54
29,84
29,85
29,86
29,70
29,88
29,71
29,89
29,90
30,46
30,47
30,72
30,73
31,60
31,73
31,74
31,77
31,97
31,98
32,58
32,57
32,74
32,75
33,34
33,52
33,68
33,71
34,35
34,36
34,67
34,68
34,85
34,71
35,36
35,53
35,67
35,85
35,71
36,37
36,66
36,67
36,85
37,55
37,66
37,85
38,39
38,56
38,65
38,76
39,40
39,64
39,65
39,76
40,59
40,64
40,76
41,81
41,82
42,79
42,80
42,81
42,82
43,78
43,79
43,80
44,78
44,72
45,72
46,72
46,73
47,78
47,72
47,73
47,106
47,96
48,81
48,83
49,80
49,81
49,83
49,88
49,89
49,91
50,83
50,84
51,84
51,70
52,70
52,71
53,85
53,70
53,71
54,84
54,88
54,89
54,90
55,85
55,87
56,87
56,75
56,76
57,87
57,74
57,75
57,109
58,74
58,75
59,75
59,76
60,73
60,74
61,79
62,82
63,79
63,82
67,85
67,71
69,88
69,99
69,100
69,101
69,102
69,104
69,105
69,108
69,98
73,77
73,96
73,97
74,109
77,104
77,105
77,96
77,97
77,98
78,80
78,103
78,107
78,106
80,88
80,102
80,103
80,91
83,89
84,89
86,88
86,100
86,90
87,100
88,89
88,100
88,101
88,102
88,103
88,104
88,108
88,92
88,94
88,93
88,95
88,90
88,91
91,92
93,94
93,95
94,89
97,98
98,99
98,105
99,100
99,105
100,101
102,103
102,108
104,102
104,96
105,104
