Src ID,Dst ID
0,10
0,11
0,1
0,19
0,35
0,36
0,62
0,55
1,10
1,2
1,35
1,52
1,55
2,9
2,3
2,34
2,52
2,55
3,9
3,4
3,31
3,34
3,55
4,5
4,31
4,32
4,55
5,8
5,32
5,33
5,55
6,39
6,54
6,55
6,67
7,14
7,8
7,37
7,38
7,54
7,55
8,14
8,37
8,33
8,55
9,34
9,52
9,55
9,65
9,66
10,35
10,52
10,55
10,63
10,66
11,12
11,17
11,19
11,36
11,40
11,62
11,55
12,13
12,17
12,42
12,40
12,62
12,55
12,58
13,42
13,55
13,58
13,67
13,70
14,37
14,54
14,55
14,67
15,16
15,30
15,43
15,62
15,55
15,58
15,68
15,69
16,30
16,43
16,61
16,62
16,58
16,74
16,71
17,18
17,41
17,40
17,62
17,58
18,25
18,41
18,61
18,62
18,58
18,73
18,74
19,20
19,29
19,48
19,36
19,62
19,55
20,21
20,29
20,48
20,62
20,59
21,22
21,28
21,47
21,62
21,59
22,23
22,28
22,44
22,47
22,62
23,24
23,44
23,45
23,62
24,27
24,45
24,46
24,62
25,51
25,61
25,62
26,27
26,30
26,49
26,50
26,61
26,62
27,30
27,49
27,46
27,62
28,47
28,62
28,59
28,77
28,78
29,48
29,62
29,59
29,75
29,78
30,49
30,43
30,61
30,62
31,55
32,55
33,55
34,52
34,55
35,52
35,55
36,62
36,55
37,54
37,55
38,39
38,54
38,55
39,54
39,55
40,62
40,55
40,58
41,62
41,58
42,55
42,58
43,61
43,62
43,58
44,62
45,62
46,62
47,62
47,59
48,62
48,59
49,61
49,62
50,51
50,61
50,62
51,61
51,62
52,55
52,65
52,66
53,55
53,63
53,64
53,65
53,66
54,55
54,67
55,62
55,56
55,58
55,63
55,64
55,65
55,66
55,67
55,68
55,69
55,70
56,58
56,67
56,68
56,69
56,70
57,62
57,58
57,72
57,73
57,74
57,71
58,62
58,72
58,73
58,74
58,67
58,68
58,69
58,70
58,71
59,62
59,77
59,78
60,62
60,75
60,76
60,77
60,78
61,62
61,73
61,74
61,71
62,72
62,73
62,74
62,75
62,76
62,77
62,78
62,71
63,64
63,66
64,65
65,66
67,68
67,70
68,69
69,70
71,72
71,74
72,73
73,74
75,76
75,78
76,77
77,78
