Src ID,Dst ID
0,8
0,85
0,107
0,99
1,2
1,3
1,84
1,82
1,107
2,6
2,3
2,82
2,83
2,107
2,103
3,4
3,82
3,107
3,103
4,5
4,103
5,6
5,7
5,81
5,103
6,7
6,81
6,83
6,107
6,103
7,81
7,107
7,136
7,137
8,9
8,10
8,86
8,107
8,99
9,10
9,13
9,86
9,88
9,99
9,102
10,11
10,86
10,99
10,102
11,12
11,102
12,14
12,13
12,87
12,102
13,14
13,87
13,88
13,99
13,102
14,87
14,99
14,113
14,112
15,16
15,89
15,99
15,100
15,113
15,114
16,17
16,18
16,89
16,90
16,99
16,100
17,18
17,90
17,99
17,100
17,114
18,19
18,90
18,91
18,99
19,20
19,91
19,92
19,99
20,21
20,93
20,92
20,99
21,22
21,93
21,94
21,99
22,23
22,94
22,95
22,99
23,95
23,99
23,134
24,26
24,25
24,72
24,73
24,98
24,106
25,72
25,98
25,106
25,124
25,125
26,73
26,98
26,106
26,128
26,129
27,98
27,106
27,126
27,127
27,130
27,131
28,29
28,71
28,107
28,106
29,30
29,70
29,71
29,107
29,106
30,31
30,70
30,107
30,106
31,32
31,69
31,107
31,106
32,33
32,69
32,107
32,106
33,34
33,35
33,68
33,107
33,106
34,35
34,36
34,68
34,77
34,107
35,38
35,68
35,66
35,107
35,106
36,37
36,77
36,78
36,107
37,55
37,78
37,79
37,107
38,39
38,43
38,67
38,66
38,107
38,105
38,106
39,40
39,67
39,105
39,106
40,41
40,105
41,42
41,45
41,63
41,105
42,45
42,44
42,63
42,64
42,105
42,106
43,44
43,65
43,107
43,105
43,106
44,64
44,65
44,105
44,106
45,46
45,62
45,63
45,106
46,47
46,61
46,62
46,106
47,48
47,61
47,60
47,106
48,49
48,60
48,59
48,106
49,50
49,58
49,59
49,106
50,51
50,57
50,58
50,106
51,57
51,106
51,119
51,115
52,74
52,75
52,106
53,76
53,106
53,121
53,120
54,106
54,119
54,118
54,120
55,56
55,79
55,80
55,107
56,80
56,107
56,139
56,138
58,106
59,106
60,106
61,106
62,106
63,105
63,106
64,106
65,105
65,106
66,107
66,106
67,105
67,106
68,107
68,106
69,106
70,107
70,106
71,107
71,106
72,106
73,106
74,106
75,106
76,106
77,107
78,107
79,107
80,107
81,107
81,103
82,107
82,103
83,107
83,103
84,107
85,107
85,99
86,99
86,102
87,99
87,102
88,99
88,102
89,99
90,99
90,100
91,99
92,99
93,99
94,99
95,99
96,99
97,107
98,106
98,124
98,125
98,126
98,128
98,129
98,130
98,131
99,107
99,100
99,101
99,102
99,106
99,109
99,110
99,132
99,133
99,134
99,111
99,113
99,114
99,112
100,114
101,109
101,110
101,111
101,113
101,114
101,112
103,107
104,106
104,119
104,115
104,116
104,118
105,107
105,106
106,107
106,121
106,122
106,123
106,124
106,125
106,126
106,127
106,128
106,129
106,130
106,131
106,132
106,133
106,119
106,115
106,116
106,117
106,118
106,120
107,108
107,136
107,139
107,140
107,141
107,142
107,143
107,137
107,138
108,136
108,139
108,140
108,141
108,142
108,143
108,137
108,138
109,110
110,111
111,112
112,113
113,114
115,119
115,116
117,118
118,119
120,121
120,123
122,123
124,122
124,125
126,127
127,122
128,129
129,132
130,131
130,132
130,135
132,135
133,134
134,135
136,143
136,137
137,138
138,139
139,140
141,142
142,143
