Src ID,Dst ID
0,1
0,3
0,9
0,13
0,14
0,29
0,33
0,39
0,40
1,2
1,3
1,4
1,9
1,10
1,32
1,33
1,41
1,47
1,48
1,50
1,54
2,20
2,21
2,4
2,10
2,32
2,25
2,42
2,43
3,11
3,12
3,9
3,30
3,33
3,40
3,41
4,11
4,22
4,10
4,32
4,31
4,41
4,42
5,20
5,6
5,10
5,23
5,19
5,35
5,24
5,36
5,43
6,10
6,23
6,17
6,18
6,35
6,26
6,36
6,37
7,8
7,9
7,23
7,16
7,17
7,34
7,27
7,37
7,38
8,9
8,23
8,14
8,15
8,34
8,28
8,38
8,39
9,23
9,33
9,34
9,39
9,47
9,48
9,49
10,23
10,32
10,35
10,43
10,47
10,49
10,50
10,51
11,22
11,12
11,41
12,13
12,40
13,14
13,40
14,15
14,39
15,16
15,38
16,17
16,38
17,18
17,37
18,19
18,36
19,20
19,36
20,21
20,43
21,22
21,42
22,42
23,34
23,35
23,37
23,58
23,48
23,49
23,50
23,55
32,41
32,42
32,43
32,47
32,50
33,39
33,40
33,41
33,47
33,48
34,37
34,38
34,39
34,48
34,49
35,36
35,37
35,43
35,49
35,50
44,46
44,47
44,50
44,51
44,53
44,54
45,46
45,47
45,57
45,58
45,59
45,48
45,49
45,53
45,54
46,56
46,57
46,51
46,52
46,53
46,54
46,55
47,48
47,50
48,49
49,50
51,50
52,51
53,54
54,47
55,49
56,57
56,55
58,49
