Src ID,Dst ID
0,2
0,1
0,25
0,50
1,24
1,25
1,51
2,3
2,18
2,24
2,25
2,50
3,18
3,24
3,25
3,51
4,28
4,48
4,50
5,24
5,61
5,60
5,74
6,14
6,27
6,40
6,63
7,27
7,28
7,63
7,39
8,9
8,10
8,31
8,89
9,30
9,31
9,90
10,11
10,21
10,30
10,31
10,89
11,21
11,30
11,31
11,90
12,34
12,87
12,89
13,30
13,100
13,99
13,112
14,33
14,79
14,63
15,33
15,34
15,78
15,63
16,35
16,36
16,71
16,72
16,109
16,110
17,28
18,24
18,25
19,24
20,34
21,30
21,31
22,30
23,24
23,59
23,61
23,62
23,60
24,36
24,25
24,51
24,52
24,53
24,54
24,56
24,57
24,73
24,59
24,49
24,50
24,61
24,62
24,68
24,70
24,71
24,72
24,60
24,55
24,58
24,74
25,51
25,50
26,28
26,37
26,41
26,42
26,43
27,28
27,40
27,63
27,38
27,39
28,37
28,47
28,48
28,113
28,41
28,42
28,49
28,50
28,63
28,64
28,65
28,66
28,67
28,68
28,38
28,39
28,43
28,44
28,45
28,46
29,30
29,98
29,100
29,101
29,99
30,36
30,31
30,90
30,91
30,92
30,93
30,95
30,96
30,111
30,98
30,88
30,89
30,100
30,101
30,106
30,108
30,109
30,110
30,99
30,94
30,97
30,112
31,90
32,34
32,76
32,80
32,81
32,82
33,34
33,77
33,78
33,79
33,63
34,77
34,78
34,83
34,84
34,85
34,86
34,87
34,76
34,113
34,63
34,80
34,81
34,88
34,89
34,102
34,103
34,104
34,105
34,106
34,82
35,75
35,71
35,72
35,109
35,110
36,113
36,65
36,68
36,70
36,71
36,103
36,106
36,108
36,109
36,69
36,107
37,41
37,38
37,43
38,40
38,41
38,39
39,40
41,42
42,43
42,44
43,44
44,45
45,46
46,47
47,48
49,50
49,68
50,68
51,52
52,53
53,54
54,55
55,56
56,58
57,59
57,62
57,58
59,62
59,60
60,61
61,62
63,64
63,102
64,65
64,102
65,113
66,65
66,67
67,68
68,69
69,113
69,65
70,68
70,71
71,72
72,73
72,75
73,75
73,74
75,111
75,110
76,77
76,80
76,82
77,78
77,79
77,80
78,79
80,81
81,83
81,82
82,83
83,84
84,85
85,86
86,87
88,89
88,106
89,106
90,91
91,92
92,93
93,94
94,95
95,97
96,98
96,101
96,97
98,101
98,99
99,100
100,101
102,103
103,113
103,107
104,103
104,105
105,106
106,107
107,113
108,106
108,109
109,110
110,111
111,112
