Src ID,Dst ID
0,1
0,10
0,15
0,69
0,70
0,100
0,101
1,2
1,13
1,70
1,71
1,100
1,101
2,3
2,13
2,71
2,72
2,100
3,72
3,100
3,114
4,100
4,115
4,116
5,100
5,122
5,118
5,119
6,7
6,88
6,100
6,123
7,8
7,88
7,89
7,100
8,34
8,9
8,89
8,73
8,100
9,34
9,73
9,100
9,107
9,124
10,11
10,26
10,15
10,74
10,69
10,100
11,26
11,74
11,100
11,103
11,130
12,111
12,100
12,129
12,128
13,14
13,71
13,101
14,15
14,101
15,69
15,101
16,17
16,26
16,29
16,75
16,76
16,103
16,104
17,18
17,27
17,77
17,76
17,103
17,104
18,19
18,27
18,77
18,78
18,103
19,78
19,103
19,132
20,103
20,133
20,134
21,22
21,98
21,103
21,136
21,137
22,23
22,97
22,98
22,103
23,24
23,96
23,97
23,103
24,25
24,38
24,79
24,96
24,103
25,38
25,79
25,108
25,103
25,139
26,29
26,74
26,75
26,103
27,28
27,77
27,104
28,29
28,104
29,75
29,104
30,111
30,103
30,131
30,142
31,32
31,92
31,107
31,159
31,160
32,33
32,91
32,92
32,107
33,34
33,90
33,91
33,107
34,90
34,73
34,107
35,36
35,93
35,108
35,165
35,166
36,37
36,93
36,94
36,108
37,38
37,94
37,95
37,108
38,79
38,95
38,108
39,111
39,112
39,100
39,103
39,154
39,127
39,155
40,111
40,113
40,103
40,142
40,143
40,170
40,141
41,42
41,111
41,112
41,100
41,147
41,148
42,43
42,111
42,112
42,100
42,148
42,149
43,111
43,112
43,100
43,107
43,149
43,150
44,111
44,112
44,107
44,151
44,153
45,111
45,107
45,150
45,178
46,111
46,107
46,174
46,175
47,108
47,111
47,107
47,171
47,172
48,108
48,111
48,107
48,171
48,156
48,170
48,140
49,108
49,179
49,163
49,167
50,51
50,80
50,108
50,180
51,52
51,68
51,80
51,81
51,108
52,53
52,55
52,66
52,68
52,81
52,82
52,108
52,109
53,54
53,55
53,66
53,82
53,83
53,108
53,107
54,56
54,65
54,84
54,83
54,107
55,66
55,82
55,108
55,109
55,107
55,173
56,57
56,65
56,84
56,85
56,110
56,107
57,85
57,110
57,107
57,181
58,59
58,63
58,86
58,107
58,182
59,86
59,107
59,183
60,61
60,87
60,107
60,184
61,87
61,107
61,185
62,107
62,186
62,157
62,161
63,64
63,110
63,182
64,65
64,110
65,84
65,110
65,107
66,67
66,82
66,109
66,107
67,68
67,109
68,81
68,109
69,100
69,101
70,100
70,101
71,100
71,101
72,100
73,100
73,107
74,100
74,103
75,103
75,104
76,103
76,104
77,103
77,104
78,103
79,108
79,103
80,108
81,108
81,109
82,108
82,109
82,107
83,107
84,110
84,107
85,110
85,107
86,107
87,107
88,100
89,100
90,107
91,107
92,107
93,108
94,108
95,108
96,103
97,103
98,103
99,100
99,116
99,117
99,118
99,119
99,120
100,111
100,112
100,101
100,114
100,129
100,130
100,115
100,144
100,145
100,146
100,147
100,148
100,149
100,122
100,123
100,116
100,117
100,118
100,119
100,127
100,120
100,128
100,124
100,126
102,103
102,134
102,136
102,137
102,138
103,111
103,112
103,113
103,104
103,130
103,131
103,132
103,133
103,142
103,154
103,169
103,134
103,135
103,136
103,137
103,143
103,155
103,170
103,138
103,139
103,141
105,107
105,157
105,159
105,160
105,161
106,108
106,163
106,164
106,165
106,166
106,167
107,108
107,110
107,111
107,112
107,150
107,151
107,152
107,153
107,154
107,169
107,171
107,172
107,173
107,174
107,175
107,178
107,181
107,182
107,183
107,184
107,185
107,186
107,156
107,157
107,158
107,159
107,160
107,170
107,176
107,177
107,161
107,162
107,124
107,125
107,140
108,169
108,171
108,172
108,173
108,179
108,180
108,156
108,163
108,164
108,165
108,166
108,170
108,167
108,139
108,140
110,181
110,182
111,112
111,129
111,130
111,131
111,142
111,147
111,148
111,149
111,150
111,151
111,152
111,153
111,154
111,171
111,172
111,173
111,174
111,175
111,178
111,127
111,143
111,155
111,156
111,170
111,176
111,177
111,128
111,126
112,147
112,148
112,149
112,150
112,151
112,154
112,127
112,155
113,169
113,143
113,170
113,139
113,141
114,115
116,117
116,120
118,119
119,120
119,121
120,121
122,123
124,125
124,126
125,175
126,147
126,127
127,147
128,147
128,126
129,130
130,131
132,133
134,135
134,138
136,137
137,138
139,140
139,141
140,171
140,156
141,142
141,143
142,143
144,145
144,126
145,124
146,144
146,124
151,150
151,152
152,150
152,124
153,154
154,155
154,177
156,171
157,158
157,161
159,160
160,161
160,162
161,162
163,164
163,167
165,166
166,167
166,168
167,168
172,173
173,174
175,178
176,175
178,176
179,180
181,182
183,184
185,186
