Src ID,Dst ID
0,1
0,31
0,29
0,30
0,74
0,58
0,96
0,98
1,2
1,27
1,74
1,60
1,96
1,98
2,3
2,27
2,71
2,60
2,96
3,4
3,71
3,70
3,96
4,5
4,63
4,70
4,96
5,6
5,75
5,63
5,96
6,75
6,96
6,118
6,112
7,8
7,64
7,96
8,64
8,96
8,114
9,10
9,77
9,96
9,108
9,121
10,11
10,76
10,77
10,96
10,108
11,76
11,96
11,108
11,114
11,115
12,108
12,99
12,115
12,116
12,126
12,127
13,14
13,15
13,61
13,69
13,99
14,69
14,99
14,117
14,113
15,16
15,61
15,72
15,99
16,17
16,62
16,72
16,99
17,18
17,65
17,62
17,99
18,19
18,65
18,67
18,99
19,20
19,67
19,68
19,99
20,21
20,24
20,66
20,68
20,99
21,22
21,24
21,66
21,73
21,99
21,101
22,53
22,26
22,23
22,73
22,59
22,99
22,101
23,53
23,26
23,59
23,105
23,108
23,99
23,127
23,143
24,25
24,66
24,99
24,101
25,26
25,55
25,107
25,101
26,53
26,55
26,59
26,105
26,107
26,101
27,28
27,60
27,98
28,29
28,57
28,98
28,104
29,31
29,57
29,30
29,58
29,98
29,104
30,31
30,58
30,96
30,108
30,102
30,123
30,141
31,32
31,92
31,58
31,102
31,104
32,33
32,56
32,92
32,78
32,102
32,104
33,34
33,56
33,89
33,78
33,102
34,35
34,88
34,89
34,102
35,36
35,88
35,81
35,102
36,37
36,93
36,81
36,102
37,93
37,102
37,136
37,130
38,39
38,82
38,102
39,82
39,102
39,132
40,41
40,95
40,108
40,102
40,139
41,42
41,94
41,95
41,108
41,102
42,94
42,108
42,102
42,132
42,133
43,105
43,108
43,133
43,134
43,142
43,143
44,45
44,46
44,87
44,79
44,105
45,87
45,105
45,135
45,131
46,47
46,90
46,79
46,105
47,48
47,90
47,80
47,105
48,49
48,83
48,80
48,105
49,50
49,85
49,83
49,105
50,51
50,85
50,86
50,105
51,52
51,54
51,86
51,84
51,105
52,53
52,54
52,84
52,91
52,105
52,107
53,59
53,91
53,105
53,107
54,55
54,84
54,105
54,107
55,107
56,57
56,78
56,104
57,104
58,96
58,98
58,102
58,104
59,105
59,107
59,99
59,101
60,96
60,98
61,99
62,99
63,96
64,96
65,99
66,99
66,101
67,99
68,99
69,99
70,96
71,96
72,99
73,99
73,101
74,96
74,98
75,96
76,96
76,108
77,96
77,108
78,102
78,104
79,105
80,105
81,102
82,102
83,105
84,105
84,107
85,105
86,105
87,105
88,102
89,102
90,105
91,105
91,107
92,102
92,104
94,108
94,102
95,108
95,102
96,108
96,109
96,97
96,111
96,114
96,118
96,119
96,120
96,112
96,121
96,122
96,123
96,124
96,125
97,111
97,118
97,119
97,120
97,112
99,100
99,101
99,115
99,116
99,117
99,126
99,127
99,113
100,114
100,115
100,116
100,117
100,113
102,108
102,110
102,103
102,125
102,132
102,136
102,137
102,138
102,139
102,140
102,141
102,129
102,130
103,136
103,137
103,138
103,129
103,130
105,106
105,107
105,133
105,134
105,135
105,142
105,143
105,131
106,132
106,133
106,134
106,135
106,131
108,109
108,110
108,115
108,121
108,122
108,123
108,124
108,125
108,126
108,127
108,128
108,133
108,139
108,140
108,141
108,142
108,143
108,144
109,121
109,122
109,124
109,125
110,124
110,125
110,139
110,140
111,120
111,112
113,114
113,117
114,115
115,116
118,112
119,120
121,122
121,123
123,124
123,141
124,125
124,141
126,127
127,143
128,127
129,138
129,130
131,132
131,135
132,133
133,134
136,130
137,138
139,140
139,141
142,143
144,143
