Src ID,Dst ID
0,2
0,18
0,22
0,28
0,73
1,3
1,17
1,23
1,28
1,81
2,3
2,18
2,22
2,23
2,76
3,17
3,23
3,76
4,23
4,28
4,81
4,91
5,22
5,28
5,73
5,89
6,7
6,8
6,19
6,32
6,33
6,50
7,9
7,20
7,33
7,50
8,19
8,32
8,29
8,37
9,20
9,33
9,29
9,54
10,32
10,29
10,37
10,39
11,33
11,29
11,54
11,56
12,28
12,29
12,30
12,115
12,116
13,28
14,28
15,29
16,29
17,23
18,22
19,32
21,28
22,28
22,73
22,75
22,89
22,74
22,76
23,28
23,75
23,81
23,90
23,91
23,76
23,117
24,28
24,66
24,67
24,68
24,77
24,78
25,29
25,43
25,46
25,47
25,44
25,45
26,29
26,59
26,62
26,60
26,61
27,28
27,83
27,86
27,84
27,85
28,31
28,29
28,30
28,49
28,64
28,65
28,69
28,70
28,71
28,72
28,73
28,75
28,79
28,80
28,81
28,82
28,87
28,88
28,89
28,90
28,91
28,107
28,74
28,66
28,67
28,68
28,76
28,83
28,86
28,100
28,101
28,102
28,103
28,104
28,105
28,106
28,108
28,109
28,110
28,111
28,112
28,113
28,114
28,116
28,77
28,84
28,78
28,85
28,117
29,32
29,33
29,30
29,34
29,49
29,51
29,52
29,53
29,54
29,56
29,57
29,58
29,63
29,64
29,35
29,36
29,38
29,55
29,37
29,43
29,46
29,47
29,50
29,59
29,62
29,39
29,92
29,93
29,94
29,95
29,96
29,97
29,98
29,99
29,40
29,100
29,101
29,102
29,103
29,41
29,112
29,114
29,115
29,116
29,44
29,60
29,42
29,45
29,61
29,48
30,31
30,92
30,98
30,99
30,100
30,101
30,102
30,103
30,104
30,105
30,109
30,110
30,111
30,112
30,113
30,114
30,115
30,116
31,102
31,103
31,104
31,105
32,38
32,37
32,50
32,39
32,40
32,41
33,54
33,56
33,57
33,55
33,50
33,41
34,35
34,42
35,36
36,37
38,39
38,40
42,43
42,44
43,44
44,45
45,46
45,48
46,47
46,48
48,49
49,65
50,41
51,52
51,58
52,53
53,54
55,56
55,57
58,59
58,60
59,60
60,61
61,63
61,62
62,63
63,64
64,87
65,66
65,78
66,67
66,78
68,69
68,77
69,70
69,77
70,71
71,72
72,73
74,75
74,89
76,75
77,78
79,82
79,88
80,81
80,88
82,83
82,84
83,84
84,85
85,87
85,86
86,87
90,117
91,117
92,115
93,94
96,97
98,99
99,100
99,101
101,102
102,103
103,104
104,105
106,107
109,110
110,111
113,114
114,115
116,114
