Src ID,Dst ID
0,64
0,54
0,61
0,62
0,137
0,167
0,173
1,63
1,65
1,53
1,136
1,137
1,135
2,51
2,50
2,78
2,79
2,80
3,50
3,75
3,76
3,175
4,50
4,74
4,176
5,50
5,176
5,177
6,7
6,48
6,50
6,83
6,84
6,73
7,50
7,69
7,72
7,84
8,50
8,71
8,178
9,10
9,50
9,86
9,88
9,87
10,50
10,88
10,90
10,89
11,12
11,50
11,91
11,179
12,50
12,179
12,180
13,50
13,92
13,93
13,94
13,181
14,52
14,50
14,96
14,97
15,52
15,50
15,100
15,182
16,51
16,50
16,82
16,183
17,50
17,54
17,61
17,144
17,145
18,66
18,50
18,53
18,153
18,154
19,65
19,53
19,157
19,135
20,66
20,53
20,61
20,163
20,164
21,22
21,61
21,160
21,161
22,23
22,61
22,159
22,160
23,53
23,61
23,158
23,159
24,64
24,54
24,61
24,138
24,139
25,58
25,53
25,127
25,128
26,27
26,50
26,53
26,133
26,98
26,99
27,53
27,132
27,98
27,99
28,59
28,53
28,130
28,131
28,132
28,133
29,53
29,184
29,185
30,53
30,117
30,184
31,53
31,118
31,174
32,56
32,53
32,121
32,122
32,123
33,55
33,54
33,112
33,113
33,114
34,55
34,54
34,116
34,187
35,56
35,53
35,125
35,186
36,54
36,109
36,188
37,54
37,108
37,189
38,54
38,189
38,190
39,57
39,54
39,106
39,105
40,54
40,61
40,142
40,143
41,42
41,51
41,50
41,54
41,80
41,81
42,50
42,54
42,101
43,51
43,50
43,54
43,101
43,102
43,81
44,64
44,55
44,67
44,54
44,114
44,134
45,46
45,67
45,68
45,172
45,115
46,56
46,68
46,172
46,124
47,56
47,68
47,53
47,123
47,134
48,50
48,69
48,72
48,83
48,84
48,73
49,50
49,87
50,51
50,52
50,60
50,53
50,54
50,69
50,143
50,144
50,145
50,146
50,147
50,148
50,149
50,150
50,151
50,152
50,153
50,154
50,82
50,100
50,182
50,183
50,70
50,71
50,74
50,75
50,76
50,77
50,91
50,72
50,92
50,93
50,94
50,95
50,83
50,133
50,84
50,85
50,86
50,175
50,176
50,177
50,178
50,179
50,180
50,181
50,88
50,73
50,90
50,89
50,78
50,79
50,80
50,81
50,87
50,96
50,97
50,98
50,99
51,82
51,183
51,78
51,79
51,80
51,81
52,100
52,96
52,97
52,98
52,99
53,63
53,65
53,66
53,56
53,59
53,61
53,127
53,152
53,153
53,154
53,155
53,156
53,157
53,125
53,128
53,186
53,117
53,118
53,119
53,120
53,130
53,131
53,132
53,133
53,136
53,137
53,158
53,163
53,164
53,165
53,174
53,184
53,185
53,191
53,126
53,98
53,99
53,121
53,122
53,123
53,134
53,135
54,64
54,55
54,60
54,61
54,62
54,106
54,142
54,143
54,144
54,145
54,116
54,187
54,141
54,101
54,102
54,103
54,108
54,109
54,110
54,111
54,137
54,138
54,139
54,140
54,165
54,167
54,173
54,188
54,189
54,190
54,107
54,80
54,81
54,105
54,112
54,113
54,114
54,134
55,67
55,116
55,187
55,112
55,113
55,114
55,115
56,68
56,186
56,121
56,122
56,123
56,124
57,106
57,104
57,105
58,128
58,129
59,132
59,133
60,101
60,80
60,81
61,64
61,65
61,62
61,142
61,143
61,144
61,145
61,146
61,152
61,137
61,138
61,139
61,140
61,158
61,159
61,160
61,161
61,162
61,163
61,164
61,165
61,166
61,167
61,173
61,191
62,137
62,165
62,167
62,173
63,136
63,137
63,191
63,134
63,135
64,137
64,138
64,139
64,134
65,66
65,156
65,157
65,136
65,137
65,164
65,165
65,135
66,152
66,153
66,154
66,155
66,156
66,157
66,158
66,163
66,164
67,168
67,169
67,171
67,172
67,114
67,115
67,134
68,169
68,170
68,172
68,123
68,124
68,134
69,70
69,72
70,71
70,72
73,83
73,177
74,75
75,175
76,77
77,183
77,78
78,183
78,79
80,81
81,82
85,86
85,178
85,87
86,87
89,90
90,91
92,180
92,181
93,94
94,95
95,182
95,96
96,182
97,98
98,99
99,100
101,102
102,103
103,104
103,105
104,105
106,107
107,190
108,188
109,110
110,111
111,187
111,112
112,187
113,114
114,115
115,116
117,174
118,119
119,120
120,186
120,121
121,186
122,123
123,124
124,125
126,127
126,185
128,130
128,129
129,130
130,131
132,133
134,135
136,135
137,138
139,134
140,142
140,139
141,140
141,134
142,134
143,144
145,146
146,147
146,161
146,162
147,148
148,149
149,150
150,151
151,152
152,158
152,163
153,152
154,155
155,156
156,157
158,163
161,162
164,165
165,167
166,165
168,169
168,134
169,170
170,134
171,169
171,134
172,169
173,137
