Src ID,Dst ID
0,14
0,15
0,1
0,26
0,24
0,43
1,13
1,14
1,2
1,25
1,26
1,42
2,13
2,12
2,25
2,23
2,41
3,16
3,7
3,28
3,43
3,44
3,45
3,47
3,48
4,12
4,11
4,27
4,45
4,41
4,49
4,50
5,22
5,6
5,45
5,35
5,64
5,66
6,18
6,22
6,7
6,29
6,45
6,46
6,64
7,16
7,18
7,19
7,20
7,21
7,28
7,29
7,45
7,37
7,38
7,39
7,40
8,9
8,33
8,45
8,65
8,66
9,33
9,45
9,59
10,11
10,32
10,45
10,63
10,62
11,27
11,32
11,45
12,23
12,41
13,25
13,44
13,41
13,42
13,49
14,26
14,43
14,44
14,42
14,48
15,16
15,24
15,43
15,40
16,17
16,28
16,43
16,40
17,18
17,19
17,20
17,21
17,37
17,38
17,39
17,40
18,30
18,29
18,46
18,37
19,37
19,38
20,38
20,39
21,39
21,40
22,31
22,46
22,64
23,41
24,43
25,41
25,42
26,43
26,42
27,45
28,43
28,45
28,40
29,45
29,46
29,37
30,46
30,37
31,46
32,45
33,45
34,45
34,58
34,59
34,63
34,60
34,61
34,62
35,45
35,64
35,65
35,66
36,44
36,45
36,50
36,51
36,52
36,53
36,54
41,44
41,49
42,44
42,48
42,49
43,47
43,48
44,45
44,47
44,57
44,56
44,48
44,49
44,52
44,53
44,54
44,55
45,47
45,57
45,58
45,59
45,63
45,65
45,66
45,56
45,60
45,61
45,62
45,50
45,51
45,52
45,53
45,54
45,55
46,64
47,48
49,50
50,51
51,52
53,52
54,50
55,54
56,54
57,49
58,59
59,60
61,62
62,63
64,65
65,66
