Src ID,Dst ID
0,2
1,4
2,3
2,16
2,17
2,18
2,19
2,20
2,21
2,22
2,23
2,24
2,25
2,26
2,27
2,30
2,48
3,4
3,5
3,6
3,16
3,27
3,28
3,29
3,30
3,31
3,32
3,33
3,34
3,35
3,36
3,37
3,38
3,40
3,41
3,43
3,48
3,49
3,46
3,47
3,13
3,14
3,15
4,7
4,8
4,9
4,41
4,42
4,44
4,45
4,10
4,49
4,11
4,12
4,13
5,28
5,33
5,36
5,38
5,39
6,36
6,40
6,41
6,43
6,46
6,47
7,45
10,11
16,48
19,20
23,24
27,28
29,27
30,27
32,30
32,31
33,34
36,39
36,46
37,36
38,33
38,36
39,46
40,36
41,42
41,47
42,47
43,41
49,13
