Src ID,Dst ID
0,1
0,27
0,21
0,72
1,2
1,27
2,20
2,27
2,67
3,8
3,17
3,20
3,25
3,59
3,54
4,5
4,13
4,21
4,26
4,28
4,62
4,61
5,13
5,21
5,26
5,28
5,66
5,61
6,20
6,22
6,36
6,37
6,39
7,21
7,22
7,36
7,38
7,46
7,47
8,17
8,20
8,25
8,55
8,54
9,21
10,21
11,20
11,21
11,52
12,20
13,21
13,26
13,28
14,21
15,20
16,20
17,20
17,25
18,20
19,21
20,27
20,22
20,23
20,25
20,59
20,35
20,36
20,37
20,39
20,40
20,43
20,44
20,49
20,52
20,53
20,55
20,56
20,57
20,32
20,58
20,67
20,68
20,69
20,33
20,54
20,50
20,51
20,34
20,41
20,42
21,27
21,22
21,24
21,29
21,26
21,28
21,30
21,66
21,35
21,36
21,38
21,44
21,31
21,45
21,46
21,47
21,48
21,52
21,60
21,62
21,63
21,64
21,65
21,70
21,71
21,72
21,61
21,34
22,29
22,36
22,37
22,38
22,39
22,40
22,43
22,44
22,46
22,47
22,48
22,49
22,50
22,51
22,41
22,42
23,59
23,55
23,56
23,57
23,58
23,54
24,66
24,62
24,63
24,64
24,65
24,61
25,54
26,28
26,61
27,67
27,72
27,34
28,61
29,46
29,47
29,48
30,31
32,33
35,36
35,34
36,37
36,38
39,40
40,51
40,41
41,51
41,42
42,43
42,49
43,44
43,49
44,45
45,46
46,47
48,44
49,50
52,44
53,59
53,58
54,59
54,55
55,56
57,58
58,59
60,66
60,65
61,66
61,62
62,63
64,65
65,66
67,68
68,69
70,71
71,72
