Src ID,Dst ID
0,8
0,1
0,38
0,25
0,26
0,65
1,8
1,2
1,20
1,25
2,7
2,20
2,25
2,63
3,5
3,4
3,22
3,24
3,81
3,82
4,5
4,22
4,24
4,84
5,6
5,22
5,24
6,22
6,24
6,85
6,57
7,20
7,25
7,60
7,61
8,9
8,14
8,38
8,25
8,26
9,14
9,38
9,26
9,112
10,11
10,12
10,30
10,28
10,127
10,126
11,12
11,30
11,28
11,129
12,13
12,30
12,28
13,30
13,28
13,106
14,38
14,26
14,110
14,109
15,31
15,22
15,28
15,72
15,117
16,36
16,22
16,72
16,76
16,77
16,136
17,37
17,28
17,117
17,121
17,122
17,136
18,20
18,35
18,57
18,46
19,34
19,26
19,96
19,106
20,33
20,35
20,21
20,25
20,39
20,62
20,63
20,64
20,55
20,56
20,60
20,65
20,45
20,66
20,67
20,68
20,69
20,46
20,47
20,48
20,49
20,50
20,40
20,41
20,42
20,43
20,44
20,58
20,59
20,61
21,40
21,41
21,42
21,43
21,44
22,32
22,36
22,23
22,24
22,83
22,84
22,85
22,54
22,55
22,56
22,57
22,70
22,71
22,72
22,73
22,74
22,75
22,76
22,77
22,78
22,79
22,80
22,81
22,86
22,87
22,88
22,82
23,77
23,78
23,79
23,86
23,87
24,84
24,85
24,57
25,38
25,26
25,63
25,64
25,65
26,33
26,34
26,38
26,27
26,110
26,64
26,111
26,112
26,65
26,66
26,67
26,89
26,95
26,96
26,97
26,98
26,99
26,100
26,105
26,109
26,113
26,114
26,90
26,91
26,92
26,93
26,94
26,107
26,108
27,90
27,91
27,92
27,93
27,94
28,29
28,30
28,32
28,37
28,127
28,128
28,129
28,130
28,103
28,104
28,105
28,106
28,115
28,116
28,117
28,118
28,119
28,120
28,121
28,122
28,123
28,124
28,125
28,126
28,131
28,132
28,133
29,122
29,123
29,124
29,131
29,132
30,129
30,130
30,106
31,32
31,72
31,117
31,137
31,138
31,139
31,140
31,141
32,33
32,53
32,54
32,55
32,70
32,71
32,72
32,101
32,102
32,103
32,104
32,115
32,116
32,117
32,134
32,135
32,137
32,138
32,139
32,140
32,141
32,52
33,53
33,54
33,67
33,68
33,100
33,101
33,102
33,50
33,135
33,51
33,52
34,96
34,97
34,98
34,99
34,100
34,104
34,105
34,106
35,55
35,56
35,57
35,46
35,47
35,48
35,49
35,50
36,72
36,73
36,74
36,75
36,76
37,117
37,118
37,119
37,120
37,121
38,64
38,112
38,65
39,60
39,40
39,43
40,41
40,43
42,45
42,44
43,44
44,45
45,46
47,48
49,55
49,50
50,55
50,56
50,51
52,53
54,55
54,52
56,57
57,55
58,59
60,61
61,62
65,64
65,66
66,64
66,67
68,69
69,50
70,71
71,72
72,136
73,72
74,75
76,77
78,79
79,80
79,86
80,81
80,86
81,82
82,83
85,57
86,87
87,77
89,109
89,90
89,93
90,91
90,93
92,95
92,94
93,94
94,95
95,96
97,98
99,100
99,104
100,104
100,105
101,100
101,102
103,104
105,106
106,104
107,108
109,110
110,111
113,114
114,100
115,116
116,117
117,136
118,117
119,120
121,122
123,124
124,125
124,131
125,126
125,131
126,127
127,128
130,106
131,132
132,122
134,103
135,101
137,72
137,138
139,138
140,117
141,140
