Src ID,Dst ID
0,1
0,6
0,11
0,13
0,50
0,51
1,2
1,6
1,11
1,12
1,34
2,11
2,12
2,13
2,48
2,37
3,4
3,6
3,20
3,18
3,104
3,105
4,5
4,6
4,18
4,19
4,88
5,20
5,18
5,19
5,91
5,102
7,29
7,122
7,127
8,20
8,23
8,28
8,109
8,99
9,31
9,80
9,122
10,30
10,13
10,16
10,57
10,45
11,13
11,48
11,49
11,50
11,37
12,13
12,34
12,35
12,36
12,37
13,25
13,27
13,30
13,17
13,54
13,57
13,70
13,58
13,48
13,49
13,50
13,52
13,53
13,34
13,59
13,60
13,61
13,35
13,36
13,33
13,51
13,55
13,56
13,62
13,37
13,63
13,64
13,65
13,66
13,71
13,75
13,76
13,115
14,26
14,27
14,31
14,15
14,16
14,32
14,42
14,81
14,82
14,43
14,44
14,45
14,46
14,61
14,47
14,66
14,67
14,68
14,38
14,72
14,73
14,74
14,77
14,78
14,39
14,79
14,80
14,83
14,84
14,85
14,40
14,122
14,41
15,81
15,82
15,47
15,83
15,84
16,30
16,32
16,42
16,43
16,44
16,45
16,38
16,39
16,40
16,41
17,57
17,58
17,33
17,55
17,56
18,20
18,91
18,102
18,103
18,104
19,20
19,88
19,89
19,90
19,91
20,23
20,24
20,25
20,28
20,54
20,109
20,111
20,110
20,53
20,88
20,89
20,90
20,91
20,98
20,99
20,102
20,103
20,104
20,106
20,112
20,113
20,71
20,87
20,105
20,107
20,108
20,114
20,115
20,116
20,117
20,118
20,119
21,22
21,23
21,26
21,29
21,128
21,129
21,86
21,92
21,93
21,94
21,95
21,96
21,97
21,98
21,99
21,100
21,101
21,119
21,120
21,121
21,122
21,123
21,124
21,125
21,126
21,127
21,130
21,131
21,132
21,133
22,128
22,129
22,101
22,130
22,131
23,28
23,86
23,92
23,93
23,94
23,95
23,96
23,97
23,98
23,99
24,109
24,111
24,110
24,87
24,107
24,108
25,27
25,54
25,70
25,63
25,64
25,65
25,71
25,115
25,116
25,117
25,118
25,133
26,27
26,70
26,67
26,68
26,69
26,72
26,73
26,74
26,120
26,121
26,122
26,123
26,133
27,70
27,64
27,65
27,69
27,71
27,72
27,73
27,74
27,75
27,76
28,109
28,111
28,99
28,112
28,113
29,122
29,124
29,125
29,126
29,127
30,57
30,44
30,45
30,59
30,60
30,61
31,77
31,78
31,79
31,80
31,122
32,46
32,38
33,58
33,34
33,55
34,58
35,34
37,48
38,39
40,41
42,43
44,45
44,61
45,61
46,82
46,47
47,82
47,83
48,49
50,51
51,52
54,53
54,115
56,57
57,58
57,59
60,61
61,66
63,115
64,65
65,66
66,72
67,72
68,122
70,69
70,71
73,72
76,65
77,122
79,81
79,80
79,84
80,81
80,84
81,82
81,84
86,92
86,100
87,110
87,88
87,107
88,110
89,88
91,102
92,93
94,95
96,97
98,99
99,119
100,129
100,101
101,129
101,130
102,103
104,105
105,106
108,109
108,111
109,111
109,110
111,112
113,99
115,116
117,118
118,119
119,123
120,123
121,122
124,122
126,128
126,127
126,131
127,128
127,131
128,129
128,131
133,70
133,119
