Src ID,Dst ID
0,1
0,11
0,27
1,12
1,27
2,20
2,22
2,27
2,29
3,25
3,28
3,38
3,37
4,25
4,26
4,27
4,43
4,44
5,25
5,28
5,42
5,35
6,7
6,18
6,28
6,34
7,8
7,28
8,15
8,28
9,10
9,21
9,27
9,28
9,49
10,14
10,28
11,27
12,27
13,27
14,21
14,28
15,28
16,28
17,28
18,28
18,34
19,28
20,22
20,27
21,49
22,29
23,27
23,28
23,47
23,48
23,49
23,50
24,27
24,29
24,30
24,32
24,31
25,26
25,27
25,28
25,38
25,39
25,40
25,42
25,43
25,44
25,45
25,46
25,35
25,36
25,37
26,27
26,41
26,43
26,44
26,45
27,28
27,29
27,38
27,39
27,40
27,41
27,43
27,44
27,45
27,47
27,48
27,30
27,49
27,32
27,50
27,46
27,31
27,33
28,38
28,41
28,42
28,43
28,48
28,49
28,50
28,31
28,33
28,34
28,35
28,36
28,37
29,30
29,32
31,32
33,31
35,36
36,37
38,39
39,46
40,41
40,46
41,42
42,43
44,45
45,41
47,48
47,50
49,50
