Src ID,Dst ID
0,13
0,1
0,41
0,43
0,44
1,41
1,44
1,47
1,48
2,3
2,42
2,44
2,46
2,48
2,49
3,4
3,42
3,35
3,46
4,5
4,34
4,35
4,46
5,6
5,36
5,34
5,46
6,16
6,17
6,18
6,19
6,7
6,36
6,39
6,46
7,19
7,20
7,21
7,8
7,40
7,39
7,44
7,46
8,9
8,21
8,22
8,23
8,24
8,25
8,38
8,40
8,44
8,46
9,10
9,26
9,27
9,28
9,37
9,38
9,44
10,11
10,14
10,29
10,30
10,37
10,31
10,44
11,12
11,31
11,32
11,44
12,13
12,32
12,33
12,44
13,43
13,33
13,44
14,15
15,16
15,17
15,18
15,19
15,20
15,21
15,22
15,23
15,24
15,25
15,26
15,27
15,28
15,29
15,30
19,39
21,40
31,44
32,44
33,44
34,46
35,46
36,46
37,44
38,44
39,46
40,44
40,46
41,44
42,46
43,44
44,45
44,46
44,47
44,56
44,57
44,58
44,59
44,60
44,61
44,62
44,63
44,48
44,49
44,50
44,51
44,52
44,53
44,54
44,55
45,46
45,56
45,57
45,58
45,59
45,60
45,61
45,62
45,50
45,51
45,52
45,53
45,54
45,55
46,58
46,59
46,60
46,64
46,49
46,50
46,51
47,48
48,49
50,51
52,53
53,61
54,53
54,55
55,56
58,59
59,60
60,50
62,55
63,55
