Src ID,Dst ID
0,1
0,22
0,36
0,34
0,42
1,22
1,34
1,37
1,38
2,5
2,36
2,33
2,34
2,42
2,43
3,4
3,23
3,35
3,33
3,54
4,23
4,33
4,50
4,49
5,35
5,33
5,54
5,43
6,7
6,24
6,28
6,33
6,52
6,51
7,10
7,24
7,33
7,55
8,9
8,20
8,34
8,40
8,39
8,47
9,27
9,31
9,66
9,67
9,47
10,32
10,55
10,62
10,63
11,26
11,31
11,57
12,13
12,26
12,31
12,58
12,59
13,26
13,31
13,59
13,60
14,15
14,25
14,26
14,31
14,60
15,25
15,31
15,69
15,68
16,31
16,32
16,33
16,55
16,56
16,48
17,33
17,34
17,45
17,43
17,44
18,30
18,32
18,61
18,62
19,27
19,31
19,66
19,70
20,29
20,34
20,40
20,41
20,39
21,28
21,33
21,52
21,53
22,34
23,33
24,33
25,31
26,31
26,57
26,58
26,59
26,60
27,31
27,66
27,69
27,70
27,68
27,67
28,33
28,52
28,53
28,50
28,49
28,51
29,34
29,37
29,40
29,38
29,41
29,39
30,57
30,61
30,62
30,64
31,32
31,56
31,57
31,58
31,59
31,60
31,61
31,64
31,66
31,69
31,70
31,68
31,46
31,48
31,67
31,47
32,55
32,56
32,57
32,61
32,62
33,35
33,52
33,53
33,54
33,55
33,50
33,43
33,44
33,49
33,51
34,36
34,37
34,40
34,38
34,41
34,39
34,45
34,46
34,48
34,42
34,43
34,44
34,47
35,54
35,43
36,42
36,43
37,38
37,41
38,39
39,40
44,45
45,46
46,48
46,47
47,48
48,56
49,53
49,50
50,51
51,52
58,57
61,57
62,63
63,64
64,57
66,67
67,68
68,69
69,70
