Src ID,Dst ID
0,10
0,1
0,4
0,34
0,35
0,54
1,2
1,35
1,36
1,54
1,71
2,3
2,36
2,37
2,54
2,71
3,21
3,22
3,37
3,38
3,54
4,10
4,34
4,54
4,61
4,73
4,78
5,9
5,18
5,6
5,39
5,40
5,55
6,7
6,40
6,41
6,72
6,55
7,8
7,41
7,42
7,72
7,55
8,21
8,24
8,43
8,42
8,55
9,18
9,39
9,55
9,60
9,84
9,89
10,11
10,12
10,34
10,44
10,61
11,12
11,44
11,58
11,61
11,77
11,78
12,25
12,44
12,45
12,58
13,25
13,26
13,46
13,47
13,69
13,58
14,15
14,26
14,33
14,48
14,58
14,59
14,110
15,20
15,26
15,27
15,48
15,49
15,59
16,19
16,20
16,50
16,51
16,70
16,57
17,18
17,19
17,28
17,52
17,53
17,57
18,28
18,53
18,39
18,60
19,51
19,52
19,70
19,57
20,27
20,49
20,50
20,57
21,22
21,24
21,43
21,38
21,56
22,23
22,38
22,54
22,56
22,97
23,54
23,56
23,62
23,73
23,97
23,79
24,43
24,55
24,56
24,84
24,90
25,45
25,46
25,69
25,58
26,47
26,48
26,58
27,49
27,57
27,59
27,88
27,94
28,53
28,57
28,60
28,88
28,95
29,66
29,59
29,87
29,88
30,66
30,56
30,84
30,85
31,65
31,56
31,62
31,73
31,74
32,65
32,68
32,59
32,76
32,77
33,68
33,58
33,59
33,83
33,110
33,77
34,54
34,61
35,54
35,71
36,54
36,71
37,54
37,71
38,54
38,56
39,55
39,60
40,72
40,55
41,72
41,55
42,72
42,55
43,55
43,56
44,58
44,61
45,69
45,58
46,69
46,58
47,69
47,58
48,58
48,59
49,57
49,59
50,70
50,57
51,70
51,57
52,70
52,57
53,57
53,60
54,71
54,73
54,97
55,72
55,84
56,63
56,62
56,73
56,84
56,85
56,74
56,97
56,98
56,99
56,100
56,101
56,75
56,102
56,111
57,70
57,88
58,69
58,110
58,77
59,64
59,68
59,87
59,88
59,75
59,103
59,105
59,106
59,107
59,108
59,109
59,110
59,76
59,113
59,112
59,77
60,88
60,89
60,95
61,78
62,63
62,73
62,74
62,97
62,98
62,75
62,111
63,98
63,99
63,100
63,101
63,75
63,102
63,111
64,68
64,75
64,103
64,105
64,106
64,107
64,108
64,113
64,112
65,73
65,82
65,83
65,74
65,75
65,76
65,77
65,79
65,80
65,81
66,67
66,84
66,85
66,86
66,87
66,88
66,90
66,91
66,92
66,93
66,94
66,103
67,86
67,96
67,75
67,103
67,104
68,75
68,108
68,109
68,110
68,76
68,77
73,78
74,75
75,108
75,111
76,75
77,78
79,73
83,77
84,89
85,86
85,101
86,101
87,103
88,95
89,95
90,84
94,88
96,86
96,75
97,98
97,111
98,99
98,111
99,100
100,102
101,102
103,113
103,112
104,75
104,103
105,106
105,112
106,107
107,108
108,109
109,110
112,113
