Src ID,Dst ID
0,32
0,19
0,20
0,94
0,113
1,19
1,20
1,105
1,113
2,3
2,13
2,31
2,20
2,22
2,41
3,13
3,20
3,22
3,103
3,104
4,17
4,19
4,80
4,106
4,107
5,6
5,14
5,28
5,17
5,107
5,108
6,14
6,28
6,29
6,17
6,75
7,8
7,15
7,26
7,28
7,109
7,110
8,15
8,26
8,28
8,29
8,74
9,22
9,24
9,48
9,100
9,101
10,26
10,30
10,24
10,62
10,114
11,26
11,24
11,111
11,114
12,22
12,47
12,48
13,20
13,22
14,28
14,17
15,26
15,28
16,17
16,76
16,77
16,78
16,79
16,112
17,29
17,19
17,75
17,76
17,77
17,78
17,80
17,106
17,107
17,79
17,112
18,19
18,83
18,84
18,85
18,86
18,87
19,32
19,80
19,81
19,82
19,83
19,84
19,85
19,86
19,88
19,89
19,90
19,91
19,92
19,93
19,94
19,105
19,106
19,107
19,113
19,87
20,31
20,32
20,21
20,22
20,33
20,35
20,36
20,37
20,38
20,39
20,40
20,41
20,34
20,94
20,95
20,96
20,97
20,98
20,99
20,103
20,104
20,105
20,113
21,33
21,35
21,36
21,37
21,38
21,34
21,99
22,31
22,23
22,24
22,41
22,42
22,43
22,44
22,45
22,46
22,47
22,48
22,49
22,100
22,101
22,102
22,103
23,43
23,45
23,46
23,49
24,25
24,30
24,48
24,52
24,53
24,54
24,55
24,56
24,57
24,58
24,59
24,60
24,61
24,62
24,50
24,51
24,100
24,101
24,111
24,114
25,48
25,52
25,53
25,54
25,55
25,50
25,51
26,27
26,28
26,29
26,30
26,62
26,63
26,64
26,65
26,66
26,67
26,68
26,69
26,72
26,73
26,74
26,70
26,71
26,109
26,110
26,111
26,114
27,69
27,72
27,73
27,70
27,71
28,29
28,74
28,75
28,107
28,108
28,109
29,74
29,75
29,70
29,71
30,60
30,61
30,62
30,63
30,64
30,65
31,41
31,42
31,49
32,92
32,93
32,94
32,95
32,96
32,97
32,98
33,38
33,39
33,34
34,35
34,99
35,36
35,99
37,38
38,39
39,40
40,41
42,43
42,49
43,44
43,49
45,46
46,47
46,49
47,49
48,55
48,50
50,55
50,51
51,52
51,56
52,53
52,56
54,55
56,57
57,58
58,59
59,60
60,61
63,64
64,65
65,66
66,67
67,68
68,69
68,70
69,73
69,70
70,71
71,72
74,71
75,76
75,79
76,77
76,79
77,112
78,80
78,79
79,80
80,81
81,82
82,83
82,87
83,84
83,87
85,86
86,88
86,87
87,88
88,89
89,90
90,91
91,92
92,93
95,96
96,97
98,99
100,101
101,102
102,103
103,104
106,107
107,108
108,109
109,110
