Src ID,Dst ID
0,1
0,7
0,20
0,30
0,34
0,38
1,13
1,14
1,2
1,30
1,23
1,34
1,38
2,12
2,13
2,14
2,3
2,23
2,24
2,34
2,35
2,36
2,38
2,40
3,12
3,13
3,4
3,31
3,24
3,35
3,36
4,5
4,31
4,25
4,35
4,36
5,6
5,25
5,27
5,36
6,10
6,27
6,36
7,8
7,20
7,21
7,38
8,9
8,21
8,38
9,38
9,44
9,47
10,36
10,51
10,48
11,19
11,38
11,46
11,45
12,13
12,24
12,36
12,40
12,57
12,58
13,14
13,23
13,24
13,36
13,38
13,40
14,23
14,38
14,40
14,52
14,53
15,16
15,28
15,36
16,36
16,50
16,49
17,18
17,32
17,33
17,36
17,38
17,41
17,42
18,36
18,38
18,41
18,42
18,56
19,29
19,38
20,38
21,38
22,38
23,34
23,38
23,40
24,35
24,36
24,40
25,36
26,36
27,36
28,36
29,38
30,34
30,38
31,35
31,36
32,36
32,41
33,38
33,42
34,38
35,36
36,43
36,37
36,40
36,41
36,57
36,58
36,50
36,51
36,48
36,49
36,56
37,50
37,51
37,48
37,49
38,43
38,39
38,40
38,42
38,44
38,58
38,46
38,47
38,45
38,52
38,53
38,54
38,55
38,56
39,44
39,46
39,47
39,45
40,43
40,57
40,58
40,52
40,53
40,54
40,55
43,57
43,58
43,54
44,47
45,46
46,47
48,51
49,50
50,51
52,53
53,56
54,56
55,54
56,57
57,58
