Src ID,Dst ID
0,18
0,23
0,24
0,25
0,1
0,13
0,42
0,43
0,53
0,57
1,18
1,25
1,26
1,2
1,19
1,41
1,42
1,53
1,66
2,26
2,27
2,39
2,3
2,19
2,40
2,41
2,53
2,66
2,58
3,20
3,27
3,38
3,39
3,4
3,51
3,40
3,56
3,58
4,20
4,38
4,51
4,65
4,56
4,68
4,69
5,21
5,37
5,6
5,52
5,63
5,56
5,67
5,68
6,21
6,35
6,36
6,37
6,7
6,52
6,44
6,62
6,54
6,56
7,34
7,35
7,36
7,8
7,22
7,44
7,45
7,62
7,66
7,54
8,33
8,34
8,9
8,22
8,14
8,45
8,46
8,66
8,54
9,31
9,32
9,33
9,10
9,14
9,46
9,47
9,54
9,61
10,30
10,31
10,32
10,11
10,15
10,48
10,47
10,54
10,55
10,61
11,29
11,30
11,12
11,15
11,16
11,49
11,48
11,55
11,60
12,28
12,29
12,13
12,16
12,17
12,49
12,50
12,55
12,59
13,23
13,24
13,28
13,17
13,50
13,43
13,55
13,57
14,33
14,15
14,46
14,66
14,61
14,72
14,73
15,30
15,48
15,60
15,61
15,72
15,73
16,29
16,49
16,59
16,60
16,72
17,18
17,28
17,50
17,57
17,59
17,71
17,72
18,25
18,42
18,66
18,57
18,71
18,72
19,26
19,41
19,66
19,58
19,93
20,38
20,51
20,65
20,66
20,58
20,91
20,92
21,37
21,22
21,52
21,62
21,63
21,66
21,110
21,111
22,34
22,45
22,62
22,66
22,111
23,24
23,43
23,53
23,55
24,43
24,53
25,42
25,53
26,41
26,53
27,39
27,40
27,53
28,50
28,55
29,49
29,55
30,48
30,55
31,32
31,47
31,55
31,61
32,47
32,54
33,46
33,54
34,45
34,54
35,36
35,44
35,54
35,56
36,44
36,56
37,52
37,56
38,51
38,56
39,40
39,53
39,56
40,53
40,56
40,58
41,53
41,66
41,58
42,53
42,66
42,57
43,53
43,57
44,62
44,54
44,56
45,62
45,66
45,54
46,66
46,54
46,61
47,54
47,61
48,55
48,60
48,61
49,55
49,59
49,60
50,55
50,57
50,59
51,65
51,56
51,58
52,62
52,63
52,56
56,67
56,68
58,66
58,91
58,92
58,93
59,72
60,72
63,67
63,110
63,105
64,66
64,67
64,82
64,103
64,68
64,69
65,66
65,69
65,87
65,88
65,89
65,91
65,83
66,67
66,82
66,85
66,97
66,100
66,103
66,76
66,77
66,80
66,69
66,81
66,84
66,86
66,87
66,88
66,89
66,90
66,91
66,92
66,70
66,93
66,94
66,95
66,96
66,101
66,102
66,104
66,106
66,107
66,108
66,71
66,109
66,110
66,111
66,79
66,98
66,99
66,83
66,105
66,112
66,72
66,73
66,74
66,75
66,78
67,68
68,69
69,82
69,85
69,84
70,71
71,72
72,73
73,74
76,75
77,72
78,80
78,79
79,80
80,72
81,76
81,80
82,85
82,84
82,83
83,69
83,87
83,88
84,85
86,87
87,88
88,89
88,91
89,90
89,91
91,92
92,93
94,97
95,72
96,97
96,98
96,72
97,98
100,82
101,100
101,102
102,82
103,67
103,105
104,106
104,110
104,105
105,67
105,110
108,109
109,110
110,111
112,110
