Src ID,Dst ID
0,1
0,16
0,17
0,54
0,55
0,96
0,97
0,112
0,104
1,54
1,55
1,96
1,113
1,131
1,105
1,133
1,134
2,3
2,17
2,18
2,53
2,54
2,98
2,100
2,112
2,124
3,53
3,54
3,98
3,113
3,125
3,131
3,134
4,5
4,18
4,19
4,52
4,53
4,86
4,87
4,117
4,124
5,52
5,53
5,87
5,118
5,125
5,131
5,134
5,135
6,7
6,29
6,30
6,46
6,47
6,91
6,92
6,114
6,111
7,46
7,47
7,91
7,115
7,109
7,132
7,139
8,9
8,47
8,48
8,90
8,115
8,127
8,131
8,138
9,28
9,29
9,47
9,48
9,89
9,90
9,114
9,126
10,11
10,27
10,28
10,48
10,49
10,101
10,102
10,123
10,126
11,48
11,49
11,102
11,127
11,128
11,136
11,137
12,13
12,131
12,150
12,151
13,14
13,131
13,151
13,152
14,131
14,152
14,153
15,36
15,16
15,57
15,76
15,75
15,103
16,17
16,57
16,76
16,97
16,104
17,18
17,97
17,100
17,112
18,19
18,86
18,100
18,117
18,124
19,20
19,62
19,86
19,71
19,117
20,62
20,25
20,84
20,71
20,116
21,39
21,22
21,51
21,25
21,67
21,85
21,119
22,37
22,39
22,23
22,67
22,99
22,120
23,37
23,50
23,24
23,68
23,99
23,121
24,26
24,50
24,68
24,69
24,122
25,51
25,84
25,85
25,116
26,27
26,66
26,69
26,74
26,122
27,28
27,66
27,101
27,74
27,123
28,29
28,89
28,101
28,123
28,126
29,30
29,89
29,92
29,114
30,31
30,61
30,83
30,92
30,111
31,61
31,32
31,80
31,83
31,110
32,33
32,45
32,80
32,93
32,110
33,34
33,43
33,45
33,93
33,94
33,108
34,35
34,41
34,43
34,79
34,94
34,107
35,36
35,41
35,56
35,77
35,79
35,106
36,56
36,77
36,75
36,103
37,38
37,64
37,65
37,88
37,99
37,120
37,121
38,64
38,65
38,88
38,128
38,130
38,131
38,136
39,40
39,63
39,64
39,67
39,70
39,119
39,120
40,63
40,64
40,70
40,118
40,130
40,131
40,135
41,42
41,58
41,59
41,79
41,82
41,106
41,107
42,58
42,59
42,82
42,129
42,131
42,105
42,133
43,44
43,59
43,60
43,94
43,95
43,107
43,108
44,59
44,60
44,95
44,129
44,131
44,109
44,132
45,46
45,60
45,61
45,81
45,93
45,108
45,110
46,47
46,60
46,61
46,81
46,91
46,109
46,111
47,48
47,90
47,91
47,114
47,115
47,109
48,49
48,90
48,102
48,123
48,126
48,127
48,128
49,50
49,65
49,66
49,102
49,73
49,123
49,128
50,65
50,66
50,68
50,73
50,121
50,122
51,52
51,62
51,63
51,85
51,72
51,116
51,119
52,53
52,62
52,63
52,87
52,72
52,117
52,118
53,54
53,87
53,98
53,118
53,124
53,125
54,55
54,96
54,98
54,112
54,113
54,105
55,56
55,57
55,58
55,78
55,96
55,104
55,105
56,57
56,58
56,77
56,78
56,103
56,106
57,58
57,76
57,78
57,103
57,104
58,59
58,78
58,82
58,105
58,106
59,60
59,82
59,95
59,129
59,107
60,61
60,81
60,95
60,108
60,109
61,81
61,83
61,110
61,111
62,63
62,71
62,72
62,116
62,117
63,64
63,70
63,72
63,118
63,119
64,65
64,88
64,70
64,120
64,130
65,66
65,88
65,73
65,121
65,128
66,73
66,74
66,122
66,123
67,119
67,120
68,121
68,122
69,122
70,118
70,119
70,120
70,130
71,116
71,117
72,116
72,117
72,118
72,119
73,121
73,122
73,123
73,128
74,122
74,123
75,103
76,103
76,104
78,103
78,104
78,105
78,106
80,110
81,108
81,109
81,110
81,111
82,129
82,105
82,106
82,107
83,110
83,111
84,116
85,116
85,119
86,117
87,117
87,118
88,120
88,121
88,128
88,130
89,114
89,126
90,114
90,115
90,126
90,127
91,114
91,115
91,109
91,111
92,114
92,111
95,129
95,107
95,108
95,109
96,112
96,104
96,105
97,112
97,104
98,112
98,113
98,124
98,125
99,120
99,121
100,112
100,124
101,123
101,126
102,123
102,126
102,128
105,131
105,133
109,131
109,132
113,134
115,138
115,139
118,134
118,135
125,134
127,138
127,137
128,131
128,136
129,131
129,132
129,133
130,131
130,135
130,136
131,132
131,148
131,149
131,150
131,151
131,152
131,153
131,138
131,140
131,143
131,144
131,133
131,145
131,146
131,147
131,134
131,135
131,136
131,141
131,142
132,139
133,134
134,135
136,137
137,138
137,147
138,140
138,147
138,139
139,140
140,141
142,132
143,140
145,146
145,147
146,148
146,147
149,136
150,134
151,134
152,134
153,134
