Src ID,Dst ID
0,1
0,40
1,2
1,39
1,40
2,22
2,39
3,4
3,5
3,16
3,17
3,43
3,36
4,17
4,43
4,36
5,16
5,43
5,36
6,7
6,36
7,8
7,32
7,36
8,32
9,10
9,11
9,40
9,45
9,35
9,55
9,57
10,11
10,44
10,35
10,102
11,32
11,35
12,13
12,21
12,39
12,42
12,119
13,21
13,39
13,42
14,40
15,40
16,43
16,36
17,43
17,36
18,36
19,39
20,39
21,39
21,42
22,23
22,39
23,39
24,32
25,32
26,35
27,35
28,36
29,36
30,32
30,100
30,103
30,104
30,105
30,102
31,32
31,35
31,97
31,98
31,99
31,100
31,102
31,101
32,44
32,33
32,35
32,36
32,99
32,100
32,103
32,104
32,105
32,106
32,107
32,108
32,109
32,111
32,112
32,113
32,115
32,102
32,114
33,39
33,40
33,35
33,36
33,64
33,65
33,66
33,67
33,68
33,69
33,70
33,71
33,72
33,74
33,75
33,76
33,77
33,78
33,48
33,79
33,80
33,81
33,82
33,83
33,49
33,107
33,108
33,109
33,110
33,111
33,112
33,84
34,40
34,35
34,59
34,60
34,61
34,62
34,51
34,56
34,58
35,40
35,45
35,44
35,59
35,60
35,61
35,62
35,63
35,64
35,65
35,66
35,67
35,68
35,69
35,70
35,71
35,72
35,73
35,49
35,97
35,98
35,99
35,100
35,50
35,106
35,107
35,51
35,56
35,102
35,57
35,58
35,101
36,37
36,77
36,78
36,79
36,80
36,81
36,83
36,85
36,88
36,89
36,95
36,110
36,111
36,112
36,113
36,96
36,84
36,90
37,88
37,89
37,92
37,95
37,96
38,39
38,86
38,87
38,88
38,92
38,96
38,93
39,40
39,46
39,47
39,75
39,76
39,77
39,48
39,86
39,87
39,88
39,94
39,120
39,96
39,119
39,91
39,93
40,41
40,45
40,46
40,61
40,62
40,63
40,47
40,48
40,49
40,50
40,118
40,51
40,55
40,56
40,57
40,117
40,52
40,116
40,53
40,54
41,51
41,55
41,57
41,52
41,53
41,54
42,120
42,119
44,102
45,56
45,57
46,47
47,48
49,50
50,51
51,56
51,57
52,53
53,55
54,51
55,57
56,57
56,58
58,59
59,60
60,61
62,51
63,64
63,49
64,65
66,67
67,68
68,69
69,70
71,72
72,73
73,107
75,74
75,77
76,77
76,94
77,78
77,85
77,94
78,79
78,85
81,83
81,84
82,83
83,84
84,77
86,96
87,88
88,89
90,77
90,88
91,77
91,88
92,88
92,96
93,86
95,96
97,98
97,101
99,100
100,106
100,102
101,102
102,103
103,104
105,100
106,107
107,108
108,109
110,111
112,111
112,113
114,115
116,117
117,118
119,120
