Src ID,Dst ID
0,1
0,8
0,19
0,46
0,54
0,87
1,4
1,19
1,20
1,54
1,55
1,86
2,3
2,12
2,17
2,51
2,52
2,90
3,6
3,17
3,18
3,52
3,53
3,92
4,5
4,20
4,55
4,64
4,100
5,44
5,65
5,64
5,100
6,7
6,18
6,53
6,63
6,100
7,45
7,62
7,63
7,100
8,15
8,9
8,46
8,47
8,87
9,15
9,10
9,14
9,47
9,48
9,88
10,11
10,13
10,14
10,48
10,49
10,89
11,16
11,12
11,13
11,49
11,50
11,91
12,16
12,50
12,51
12,90
13,49
13,101
13,89
13,91
13,105
13,108
14,48
14,101
14,88
14,89
14,109
14,105
15,19
15,47
15,101
15,87
15,88
15,103
15,105
16,17
16,50
16,90
16,91
16,105
16,106
17,52
17,101
17,90
17,92
17,105
17,106
18,53
18,100
18,92
18,106
18,107
19,54
19,86
19,87
19,103
19,105
20,55
20,86
20,100
20,103
20,104
21,100
21,101
21,104
21,107
22,23
22,30
22,41
22,66
22,74
22,94
23,42
23,26
23,41
23,74
23,75
23,93
24,25
24,34
24,39
24,71
24,72
24,97
25,28
25,39
25,40
25,72
25,73
25,99
26,42
26,27
26,84
26,75
26,100
27,44
27,84
27,85
27,100
28,29
28,40
28,83
28,73
28,100
29,45
29,82
29,83
29,100
30,37
30,31
30,66
30,67
30,94
31,37
31,32
31,36
31,67
31,68
31,95
32,33
32,35
32,36
32,68
32,69
32,96
33,38
33,34
33,35
33,69
33,70
33,98
34,38
34,70
34,71
34,97
35,69
35,96
35,98
35,102
35,116
35,113
36,68
36,95
36,96
36,102
36,117
36,113
37,41
37,67
37,95
37,102
37,94
37,111
37,113
38,39
38,70
38,97
38,98
38,99
38,102
38,114
38,113
39,72
39,97
39,99
39,102
39,114
39,113
40,73
40,99
40,100
40,114
40,115
41,74
41,93
41,94
41,111
41,113
42,75
42,100
42,93
42,111
42,112
43,100
43,102
43,115
43,112
44,65
44,85
44,100
45,82
45,62
45,100
46,87
47,87
47,88
48,88
48,89
49,89
49,91
50,90
50,91
51,90
52,90
52,92
53,100
53,92
54,86
54,87
55,86
55,100
56,100
57,100
58,100
59,100
60,100
61,100
62,100
63,100
64,100
65,100
66,94
67,95
67,94
68,95
68,96
69,96
69,98
70,97
70,98
71,97
72,97
72,99
73,99
73,100
74,93
74,94
75,100
75,93
76,100
77,100
78,100
79,100
80,100
81,100
82,100
83,100
84,100
85,100
86,103
87,103
88,105
89,105
91,105
92,106
93,111
94,111
95,111
95,113
96,113
98,113
99,114
100,103
100,114
100,115
100,104
100,106
100,107
100,111
100,112
101,103
101,109
101,110
101,104
101,105
101,106
101,107
101,108
102,114
102,115
102,116
102,117
102,118
102,111
102,112
102,113
103,104
103,105
105,106
106,107
108,105
109,105
111,112
111,113
113,114
114,115
116,113
117,113
